time,open,high,low,close,55EMA,89EMA,200EMA,Volume
1741242600,1364.54,1366.46,1363.54,1366.34,1360.3849880038604,1356.7163600324432,1345.3292248744626,106527227
1741244400,1366.7,1373.54,1366.67,1372.97,1360.8344527180082,1357.0775520317222,1345.6042574627763,210783732
1741246200,1373.34,1374.06,1373.34,1374.06,1361.306793692365,1357.4549397643507,1345.8873991795647,49177753
1741312800,1374.06,1377.91,1374.06,1374.66,1361.7836939176377,1357.837274436254,1346.1736937150913,70089040
1741314600,1374.69,1378.69,1374.69,1375.98,1362.2907048491506,1358.2404461154483,1346.4702738771302,95149927
1741316400,1376.23,1380.28,1376.06,1379.63,1362.9099653902524,1358.715769535105,1346.8002214007408,84247854
1741318200,1379.71,1382.18,1379.58,1381.53,1363.5749666263148,1359.2227524343248,1347.1457913370518,86194148
1741320000,1381.36,1381.8,1378.61,1378.61,1364.1119321039464,1359.6535801580064,1347.4588680401657,49416430
1741321800,1378.64,1378.64,1378.64,1378.64,1364.6307916716626,1360.0755005989397,1347.7691280596666,1399
1741327200,1378.11,1379.38,1376.31,1379.21,1365.151477683389,1360.500711696741,1348.0819725565855,84642401
1741329000,1378.97,1380.58,1378.4,1378.9,1365.6424963375537,1360.909584770147,1348.3886195958235,96421987
1741330800,1379.06,1382.27,1379.03,1381.01,1366.1913357540695,1361.3562606641437,1348.7132104456164,132099251
1741332600,1380.5,1380.67,1380.5,1380.67,1366.70843090571,1361.7854548716073,1349.0311884511327,35167154
1741572000,1380.67,1389.66,1380.67,1385.03,1367.3627726590776,1362.302000318905,1349.3893855809722,62702900
1741573800,1385.35,1388.9,1383.44,1387.45,1368.080173635539,1362.8608447562626,1349.7680981622561,95612798
1741575600,1387.36,1387.76,1384.18,1384.55,1368.6683817199842,1363.3428259839013,1350.114186737756,62919207
1741577400,1384.41,1385.17,1383.57,1383.82,1369.2095109442705,1363.79787429537,1350.449567964246,47512719
1741579200,1383.71,1386.73,1383.51,1385.64,1369.7963141248322,1364.283254866584,1350.7997215168405,73629369
1741581000,1385.82,1385.82,1385.82,1385.82,1370.3685886203739,1364.761849202882,1351.14818199926,74100
1741586400,1385.56,1385.85,1382.92,1383.39,1370.8336390267891,1365.1758081094847,1351.4689961087201,85447662
1741588200,1383.63,1384.59,1378.66,1379.51,1371.1435090615466,1365.4943457070517,1351.7480110728125,119292369
1741590000,1379.78,1381.63,1376.11,1381.56,1371.5155265950627,1365.851360246895,1352.0446477785556,122983078
1741591800,1381.4,1381.4,1379.71,1379.71,1371.8081863595248,1366.1593300191862,1352.3199249150873,28955914
1741658400,1367.06,1369.98,1363.89,1369.17,1371.7139654181133,1366.2262337965376,1352.4875873537433,107899078
1741660200,1369.27,1371.14,1367.75,1371.03,1371.689538081752,1366.3329841566144,1352.672088972114,101614418
1741662000,1371.16,1371.8,1368.02,1368.73,1371.583840293118,1366.3862511753564,1352.8318691813465,64674659
1741663800,1368.65,1374.57,1368.46,1374.56,1371.690131711221,1366.5678900381263,1353.0480694879998,57214595
1741665600,1374.74,1375.38,1372.7,1373.14,1371.7419127215346,1366.713936926168,1353.2479891945868,41123566
1741667400,1373.17,1373.17,1373.12,1373.12,1371.7911301243369,1366.856293883364,1353.445720645387,7949
1741672800,1372.94,1376.54,1372.06,1376.54,1371.9607326198964,1367.0714873526226,1353.6755144698109,76058491
1741674600,1376.41,1378.13,1374.88,1377.17,1372.1467778834715,1367.2958987447867,1353.9092904452357,81307111
1741676400,1377.08,1381.13,1375.18,1380.89,1372.4590358162047,1367.5979898837913,1354.1777552169249,118905562
1741678200,1380.96,1382.28,1380.96,1382.28,1372.8097845370546,1367.9242567752626,1354.4573795431247,31887688
1741744800,1382.28,1387.8,1382.28,1386.72,1373.3065779464455,1368.3419399580346,1354.778400642198,73340775
1741746600,1386.66,1387.59,1383.48,1383.84,1373.6827715912152,1368.6863412923005,1355.0675707850617,90610508
1741748400,1383.99,1383.99,1378.26,1378.26,1373.846244034386,1368.8990892635827,1355.2983412250112,80160347
1741750200,1378.41,1381.11,1377.83,1380.92,1374.0988781760152,1369.166220613281,1355.5532831033693,51822862
1741752000,1380.93,1382.19,1380.83,1381.64,1374.3682039554433,1369.4434157107637,1355.8128524257238,44378220
1741753800,1381.82,1381.82,1381.82,1381.82,1374.6343395284632,1369.7184509171911,1356.0716300135275,686
1741759200,1381.68,1381.7,1378.97,1380.47,1374.8427559738752,1369.9573742301425,1356.3143998641392,77964139
1741761000,1380.04,1380.86,1375.1,1378.54,1374.9748004033797,1370.1480992472505,1356.5355501142474,119750088
1741762800,1378.47,1382.34,1378.47,1381.31,1375.2010575318304,1370.3961414862003,1356.7820620534092,122830767
1741764600,1381.41,1381.41,1379.53,1379.53,1375.3556626199793,1370.5991161198403,1357.0084096946687,35893245
1741831200,1379.53,1381.54,1377.73,1378.06,1375.4522460978371,1370.7649135393995,1357.2178782549208,45421605
1741833000,1378.03,1381.53,1377.82,1379.1,1375.5825230229143,1370.9501376829683,1357.4356108095983,61386707
1741834800,1378.9,1385.37,1378.9,1385.11,1375.9227900578103,1371.2648012900133,1357.7109778662193,69767498
1741836600,1384.98,1386.08,1378.87,1378.87,1376.0280475557456,1371.4338057057907,1357.9215153998887,80267001
1741838400,1378.89,1380.32,1377.52,1378.47,1376.1152601430404,1371.5901655789953,1358.125977933223,73811493
1741840200,1378.52,1378.52,1378.52,1378.52,1376.2011437093604,1371.7441618994621,1358.3289035259274,30615
1741845600,1377.94,1380.75,1375.9,1379,1376.3011028625974,1371.9054027461407,1358.5345860779082,125577731
1741847400,1378.83,1380.61,1377.29,1377.57,1376.3464206175047,1372.0312826851152,1358.7239931816107,103297404
1741849200,1377.82,1378.12,1369.76,1372.2,1376.1983341668795,1372.0350319587794,1358.858082801694,191754374
1741851000,1372.41,1372.41,1371.38,1371.38,1376.0262508037767,1372.0204756930289,1358.982678992722,50124625
1741917600,1371.38,1375.23,1370.63,1374.87,1375.9849561322133,1372.083798455406,1359.1407617888142,66899923
1741919400,1375.18,1375.34,1369.67,1370.68,1375.7954934132056,1372.0526029341747,1359.2555800794728,103325048
1741921200,1370.65,1377.24,1370.13,1376.48,1375.8199400770197,1372.1509895356376,1359.4269673423637,151290335
1741923000,1376.79,1377.17,1372.83,1374.19,1375.761727931412,1372.19630087929,1359.5738631897034,72139180
1741924800,1374.28,1375.38,1370.31,1370.33,1375.5677376481474,1372.154827526417,1359.6808894266217,51222122
1741926600,1370.4,1370.44,1370.4,1370.44,1375.3846041607135,1372.1167202480522,1359.7879452532225,18523
1741932000,1370.27,1372.33,1369.05,1371.63,1375.2505111549738,1372.10590424254,1359.9057766437377,79910371
1741933800,1371.81,1372.31,1366.78,1368.08,1374.9944214708676,1372.0164397038168,1359.9871121995213,100878909
1741935600,1368.18,1370.59,1366.69,1370.59,1374.837120704051,1371.984741043732,1360.0926135706704,100234130
1741937400,1370.73,1370.73,1368.45,1368.45,1374.6090092503348,1371.90619124276,1360.175771644594,30132178
1742176800,1374.25,1376.91,1372.88,1373.7,1374.5765446342514,1371.9460536595877,1360.3103410809663,69164041
1742178600,1373.51,1379.65,1372.82,1377.4,1374.6773823258852,1372.0672524671525,1360.4803874383697,156863512
1742180400,1377.76,1378.1,1374.58,1375.27,1374.698547242818,1372.138424634549,1360.627547762366,75988495
1742182200,1375.43,1376.78,1373.47,1374.12,1374.6778848412887,1372.1824596426702,1360.761801018462,63844789
1742184000,1374.13,1374.78,1373.71,1374.49,1374.6711746683854,1372.2337383172776,1360.8984000133032,36211560
1742185800,1374.27,1374.27,1374.27,1374.27,1374.6568470016573,1372.2789885768937,1361.0314507594394,19500
1742191200,1374.39,1375.25,1372.82,1374.9,1374.6655310373123,1372.3372332751849,1361.1694462742707,84623368
1742193000,1375.31,1377.1,1374.2,1376.51,1374.7314049288368,1372.4299614246252,1361.3220885998999,71307268
1742194800,1376.77,1378.21,1376.62,1377.79,1374.8406404670927,1372.5490733929669,1361.4859484148262,111103972
1742196600,1377.72,1378.63,1377.72,1378.63,1374.9759747361252,1372.6842050953453,1361.6565359927881,29803309
1742263200,1378.63,1384.7,1378.63,1383.3,1375.273261352692,1372.920111648782,1361.8718938436061,69058384
1742265000,1383.34,1383.34,1380.75,1383.15,1375.554573447239,1373.1474425010313,1362.0836162929236,85348638
1742266800,1383.2,1383.7,1380.99,1381.67,1375.7729815384089,1373.336832667675,1362.2785056830437,59837431
1742268600,1381.6,1381.98,1378.63,1379.13,1375.8928750548944,1373.4655697195044,1362.4461822434114,46220298
1742270400,1379.27,1379.5,1376.99,1377.89,1375.964200945791,1373.5638903924043,1362.5998520718351,47797072
1742272200,1377.95,1377.96,1377.95,1377.96,1376.0354794834413,1373.6615817170175,1362.7526893646527,1269
1742277600,1377.61,1377.76,1375.63,1375.63,1376.0209980733184,1373.7053243455282,1362.8808218087856,88859956
1742279400,1376.11,1379.03,1375.32,1375.88,1376.0159624278429,1373.7536504711832,1363.0101668654147,109754233
